name,year,date,pitch,whip,inning,fati
윤지웅,2016,04-20,14,1.0,1.0,56.0
윤지웅,2016,04-23,19,4.0,0.1,38.0
윤지웅,2016,04-24,5,1.0,0.2,20.0
윤지웅,2016,04-28,21,4.0,0.2,31.5
윤지웅,2016,04-29,14,1.0,0.2,56.0
윤지웅,2016,05-01,22,1.0,1.2,66.0
윤지웅,2016,05-05,4,1.0,0.0,6.0
윤지웅,2016,05-07,20,1.0,1.0,60.0
윤지웅,2016,05-08,11,2.0,0.1,44.0
윤지웅,2016,05-10,11,3.0,0.0,33.0
윤지웅,2016,05-13,4,0.0,0.2,8.0
윤지웅,2016,05-14,5,0.0,0.2,20.0
윤지웅,2016,05-17,21,0.0,1.2,42.0
윤지웅,2016,05-20,24,2.0,1.0,48.0
윤지웅,2016,05-21,9,1.0,0.2,36.0
윤지웅,2016,05-22,4,0.0,0.2,16.0
윤지웅,2016,05-26,15,1.0,0.2,22.5
윤지웅,2016,05-28,4,1.0,0.0,12.0
윤지웅,2016,05-29,32,1.0,2.0,128.0
윤지웅,2016,05-31,37,2.0,2.0,111.0
윤지웅,2016,06-03,2,0.0,0.2,4.0
윤지웅,2016,06-07,19,2.0,0.1,28.5
윤지웅,2016,06-08,16,2.0,0.2,64.0
윤지웅,2016,06-12,8,0.0,0.2,12.0
윤지웅,2016,06-14,3,2.0,0.0,9.0
윤지웅,2016,07-22,1,1.0,0.1,1.0
윤지웅,2016,07-23,49,4.0,2.0,196.0
윤지웅,2016,07-26,8,0.0,0.2,16.0
윤지웅,2016,07-29,16,0.0,1.0,32.0
윤지웅,2016,07-30,12,1.0,1.0,48.0
윤지웅,2016,07-31,3,2.0,0.0,12.0
윤지웅,2016,08-02,18,1.0,1.0,54.0
윤지웅,2016,08-04,39,3.0,2.2,117.0
윤지웅,2016,08-09,4,0.0,0.1,4.0
윤지웅,2016,08-11,8,1.0,0.1,24.0
윤지웅,2016,08-12,11,1.0,0.2,44.0
윤지웅,2016,08-14,27,2.0,1.0,81.0
윤지웅,2016,08-18,3,0.0,0.1,4.5
윤지웅,2016,08-20,7,0.0,0.2,21.0
윤지웅,2016,08-23,5,0.0,0.1,10.0
윤지웅,2016,08-24,23,2.0,1.0,92.0
윤지웅,2016,08-26,4,0.0,0.0,12.0
윤지웅,2016,08-30,17,1.0,1.0,25.5
윤지웅,2016,09-02,6,2.0,0.0,12.0
윤지웅,2016,09-03,17,0.0,1.2,68.0
윤지웅,2016,09-04,14,0.0,1.0,56.0
윤지웅,2016,09-07,5,0.0,0.1,10.0
윤지웅,2016,09-09,4,0.0,0.1,12.0
윤지웅,2016,09-11,9,1.0,0.1,27.0
윤지웅,2016,09-13,17,1.0,1.0,51.0
윤지웅,2016,09-17,15,1.0,1.0,22.5
윤지웅,2016,09-21,3,0.0,0.1,4.5
윤지웅,2016,09-24,10,1.0,0.2,20.0
윤지웅,2016,09-30,2,1.0,0.0,2.0
윤지웅,2016,10-03,12,1.0,1.0,24.0
윤지웅,2016,10-04,17,2.0,0.2,68.0
윤지웅,2016,10-08,18,3.0,1.0,27.0
윤지웅,2016,10-14,10,2.0,0.0,10.0
윤지웅,2016,10-17,10,0.0,0.2,20.0
윤지웅,2016,10-25,7,2.0,0.1,7.0
진해수,2014,03-29,10,1.0,0.2,10.0
진해수,2014,03-30,12,1.0,1.0,48.0
진해수,2014,04-01,19,1.0,0.2,57.0
진해수,2014,04-02,6,1.0,0.1,24.0
진해수,2014,04-03,26,2.0,1.2,104.0
진해수,2014,04-05,19,1.0,1.0,57.0
진해수,2014,04-08,11,1.0,1.0,22.0
진해수,2014,04-09,5,0.0,0.1,20.0
진해수,2014,04-11,17,0.0,1.1,51.0
진해수,2014,04-12,11,2.0,0.2,44.0
진해수,2014,04-13,4,1.0,0.0,16.0
진해수,2014,04-19,10,1.0,0.1,10.0
진해수,2014,04-22,19,3.0,0.0,38.0
진해수,2014,04-24,13,3.0,0.2,39.0
진해수,2014,04-25,12,2.0,0.2,48.0
진해수,2014,04-27,10,0.0,0.2,30.0
진해수,2014,04-30,11,0.0,0.2,22.0
진해수,2014,05-03,10,1.0,0.2,20.0
진해수,2014,05-05,19,1.0,0.2,57.0
진해수,2014,05-06,16,1.0,0.2,64.0
진해수,2014,05-07,22,2.0,1.0,88.0
진해수,2014,05-08,16,1.0,1.1,64.0
진해수,2014,05-13,9,2.0,0.0,9.0
진해수,2014,05-16,19,2.0,0.2,38.0
진해수,2014,05-17,17,2.0,0.1,68.0
진해수,2014,05-22,10,2.0,0.0,10.0
진해수,2014,05-23,25,2.0,1.0,100.0
진해수,2014,05-25,28,1.0,2.0,84.0
진해수,2014,05-29,19,1.0,1.1,28.5
진해수,2014,05-31,24,3.0,1.1,72.0
진해수,2014,06-04,12,1.0,1.0,18.0
진해수,2014,06-05,7,0.0,0.2,28.0
진해수,2014,06-06,12,2.0,0.1,48.0
진해수,2014,06-08,15,0.0,1.2,45.0
진해수,2014,06-13,13,3.0,0.1,13.0
진해수,2014,06-18,18,2.0,1.0,18.0
진해수,2014,06-20,6,1.0,0.2,18.0
진해수,2014,06-21,16,2.0,1.0,64.0
진해수,2014,06-22,12,2.0,0.1,48.0
진해수,2014,06-27,8,1.0,0.1,8.0
진해수,2014,06-28,16,0.0,1.1,64.0
진해수,2014,06-29,10,2.0,0.2,40.0
진해수,2014,07-01,7,1.0,0.1,21.0
진해수,2014,07-04,14,1.0,1.0,28.0
진해수,2014,07-05,11,1.0,0.1,44.0
진해수,2014,07-08,6,1.0,0.0,12.0
진해수,2014,07-09,13,1.0,0.1,52.0
진해수,2014,07-12,22,2.0,0.2,44.0
진해수,2014,07-13,4,1.0,0.1,16.0
진해수,2014,07-15,15,3.0,0.0,45.0
진해수,2014,07-28,13,2.0,0.1,13.0
진해수,2014,08-07,5,0.0,0.1,5.0
진해수,2014,08-08,7,1.0,0.2,28.0
진해수,2014,08-09,8,0.0,1.1,32.0
진해수,2014,08-12,25,2.0,1.1,50.0
진해수,2014,08-13,14,1.0,1.0,56.0
진해수,2014,08-15,9,1.0,0.1,27.0
진해수,2014,08-22,9,2.0,0.1,9.0
진해수,2014,08-23,9,1.0,1.0,36.0
진해수,2014,08-24,24,3.0,1.0,96.0
진해수,2014,08-30,6,0.0,0.1,6.0
진해수,2014,08-31,5,0.0,0.1,20.0
진해수,2014,09-04,5,2.0,0.0,7.5
진해수,2014,09-06,5,1.0,0.1,15.0
진해수,2014,09-09,8,1.0,0.0,16.0
진해수,2014,09-13,3,0.0,0.0,4.5
진해수,2014,09-14,11,1.0,0.1,44.0
진해수,2014,10-01,10,0.0,1.0,10.0
진해수,2014,10-02,16,2.0,1.1,64.0
진해수,2014,10-05,3,1.0,0.0,6.0
진해수,2014,10-07,9,1.0,0.1,27.0
진해수,2014,10-11,1,1.0,0.0,1.5
진해수,2014,10-13,8,1.0,0.1,24.0
진해수,2014,10-15,30,1.0,2.0,90.0
진해수,2014,10-17,2,1.0,0.0,6.0
진해수,2015,03-29,9,0.0,0.2,9.0
진해수,2015,04-01,4,1.0,0.1,8.0
진해수,2015,04-04,5,0.0,0.1,10.0
진해수,2015,04-05,5,1.0,0.1,20.0
진해수,2015,04-11,21,1.0,1.0,21.0
진해수,2015,04-15,7,0.0,0.1,10.5
진해수,2015,04-21,16,1.0,1.0,16.0
진해수,2015,04-30,7,2.0,0.0,7.0
진해수,2015,07-04,12,1.0,0.2,12.0
진해수,2015,07-10,14,2.0,0.1,14.0
진해수,2015,07-14,19,1.0,1.1,28.5
진해수,2015,07-22,20,1.0,1.0,20.0
진해수,2015,07-26,3,0.0,0.1,4.5
진해수,2015,07-29,5,1.0,0.0,10.0
진해수,2015,07-31,5,1.0,0.1,15.0
진해수,2015,08-02,26,2.0,2.0,78.0
진해수,2015,08-05,20,2.0,1.0,40.0
진해수,2015,08-07,4,0.0,0.2,12.0
진해수,2015,08-09,13,2.0,0.0,39.0
진해수,2015,08-12,17,0.0,1.2,34.0
진해수,2015,08-14,4,0.0,0.1,12.0
진해수,2015,08-17,4,0.0,0.1,8.0
진해수,2015,08-19,10,1.0,1.0,30.0
진해수,2015,08-20,8,0.0,0.2,32.0
진해수,2015,08-22,10,0.0,0.2,30.0
진해수,2015,08-26,25,1.0,2.0,37.5
진해수,2015,08-29,6,1.0,0.1,12.0
진해수,2015,08-30,26,2.0,1.1,104.0
진해수,2015,09-02,16,2.0,0.0,32.0
진해수,2015,09-05,18,1.0,1.1,36.0
진해수,2015,09-06,26,1.0,2.1,104.0
진해수,2015,09-08,18,2.0,1.0,54.0
진해수,2015,09-11,8,2.0,0.0,16.0
진해수,2015,09-12,25,1.0,1.1,100.0
진해수,2015,09-19,9,3.0,0.1,9.0
진해수,2015,09-21,8,2.0,0.1,24.0
진해수,2015,09-28,8,2.0,0.0,8.0
진해수,2015,09-30,11,1.0,0.1,33.0
진해수,2015,10-01,25,4.0,1.1,100.0
진해수,2016,04-02,1,1.0,0.0,1.0
진해수,2016,04-05,18,0.0,1.1,36.0
진해수,2016,04-08,10,1.0,0.1,20.0
진해수,2016,04-10,26,2.0,1.0,78.0
진해수,2016,04-13,8,0.0,0.2,16.0
진해수,2016,04-14,11,1.0,1.0,44.0
진해수,2016,04-17,2,1.0,0.0,4.0
진해수,2016,04-20,16,1.0,1.1,32.0
진해수,2016,04-21,5,2.0,0.0,20.0
진해수,2016,04-23,31,4.0,1.0,93.0
진해수,2016,04-28,6,0.0,1.0,6.0
진해수,2016,04-30,9,2.0,0.0,27.0
진해수,2016,05-04,29,6.0,1.0,43.5
진해수,2016,05-07,26,2.0,1.0,52.0
진해수,2016,05-08,22,2.0,1.1,88.0
진해수,2016,05-10,32,2.0,1.2,96.0
진해수,2016,05-12,13,3.0,0.1,39.0
진해수,2016,05-17,7,0.0,0.1,7.0
진해수,2016,05-18,34,4.0,1.0,136.0
진해수,2016,05-21,20,2.0,0.2,40.0
진해수,2016,05-25,9,1.0,0.2,13.5
진해수,2016,05-27,6,0.0,0.1,18.0
진해수,2016,05-29,8,0.0,1.0,24.0
진해수,2016,05-31,1,0.0,0.1,3.0
진해수,2016,06-03,14,2.0,0.2,28.0
진해수,2016,06-05,26,1.0,1.2,78.0
진해수,2016,06-07,3,1.0,0.1,9.0
진해수,2016,06-11,20,2.0,1.0,30.0
진해수,2016,06-12,20,2.0,0.2,80.0
진해수,2016,06-14,19,3.0,0.1,57.0
진해수,2016,06-16,5,1.0,0.1,15.0
진해수,2016,06-21,9,0.0,1.0,9.0
진해수,2016,06-24,15,0.0,1.1,30.0
진해수,2016,06-25,8,0.0,0.2,32.0
진해수,2016,06-26,11,1.0,0.2,44.0
진해수,2016,06-30,21,1.0,1.0,31.5
진해수,2016,07-02,4,0.0,0.1,12.0
진해수,2016,07-03,10,0.0,1.0,40.0
진해수,2016,07-07,38,5.0,1.2,57.0
진해수,2016,07-09,10,1.0,0.2,30.0
진해수,2016,07-10,28,1.0,2.0,112.0
진해수,2016,07-12,8,1.0,0.1,24.0
진해수,2016,07-14,34,2.0,1.2,102.0
진해수,2016,07-19,11,0.0,0.2,11.0
진해수,2016,07-20,7,1.0,0.1,28.0
진해수,2016,07-21,11,1.0,0.2,44.0
진해수,2016,07-23,12,1.0,0.1,36.0
진해수,2016,07-27,9,1.0,0.1,13.5
진해수,2016,07-28,8,0.0,0.2,32.0
진해수,2016,07-29,12,1.0,0.1,48.0
진해수,2016,07-31,26,4.0,0.1,78.0
진해수,2016,08-03,14,2.0,0.0,28.0
진해수,2016,08-07,10,3.0,0.2,15.0
진해수,2016,08-10,15,2.0,0.2,30.0
진해수,2016,08-12,5,1.0,0.0,15.0
진해수,2016,08-13,12,2.0,0.1,48.0
진해수,2016,08-27,15,3.0,0.2,15.0
진해수,2016,08-28,19,0.0,1.1,76.0
진해수,2016,08-31,18,0.0,1.2,36.0
진해수,2016,09-01,6,0.0,0.2,24.0
진해수,2016,09-03,25,3.0,1.0,75.0
진해수,2016,09-04,8,1.0,0.0,32.0
진해수,2016,09-08,15,1.0,1.1,22.5
진해수,2016,09-09,26,1.0,1.2,104.0
진해수,2016,09-11,5,1.0,0.1,15.0
진해수,2016,09-13,6,0.0,0.1,18.0
진해수,2016,09-14,8,1.0,1.0,32.0
진해수,2016,09-15,7,1.0,0.0,28.0
진해수,2016,09-17,22,1.0,1.1,66.0
진해수,2016,09-20,12,0.0,1.0,24.0
진해수,2016,09-21,12,0.0,0.2,48.0
진해수,2016,09-27,5,1.0,0.0,5.0
진해수,2016,10-01,3,0.0,0.1,4.5
진해수,2016,10-03,4,0.0,0.1,12.0
진해수,2016,10-06,6,0.0,0.1,12.0
진해수,2016,10-13,10,0.0,0.2,10.0
진해수,2016,10-17,7,1.0,0.1,10.5
진해수,2016,10-21,2,0.0,0.2,3.0
진해수,2016,10-22,4,0.0,0.2,16.0
진해수,2016,10-24,14,1.0,0.2,42.0
진해수,2016,10-25,15,2.0,0.1,60.0
김진성,2014,04-02,18,1.0,1.0,18.0
김진성,2014,04-04,16,0.0,1.0,48.0
김진성,2014,04-06,17,2.0,1.0,51.0
김진성,2014,04-10,24,2.0,1.0,36.0
김진성,2014,04-11,24,3.0,1.0,96.0
김진성,2014,04-13,12,0.0,1.0,36.0
김진성,2014,04-15,9,0.0,1.0,27.0
김진성,2014,04-16,9,0.0,0.1,36.0
김진성,2014,04-20,25,3.0,0.2,37.5
김진성,2014,04-22,9,2.0,0.0,27.0
김진성,2014,04-26,16,0.0,1.0,24.0
김진성,2014,04-29,8,0.0,0.1,16.0
김진성,2014,05-04,13,2.0,0.0,13.0
김진성,2014,05-06,14,0.0,1.0,42.0
김진성,2014,05-09,18,2.0,1.0,36.0
김진성,2014,05-10,13,0.0,1.0,52.0
김진성,2014,05-14,13,1.0,1.0,19.5
김진성,2014,05-18,19,3.0,1.0,28.5
김진성,2014,05-22,3,0.0,0.1,4.5
김진성,2014,05-28,11,1.0,0.1,11.0
김진성,2014,05-30,28,1.0,1.1,84.0
김진성,2014,05-31,21,2.0,1.0,84.0
김진성,2014,06-05,18,0.0,1.0,18.0
김진성,2014,06-10,13,0.0,1.0,13.0
김진성,2014,06-15,19,2.0,1.0,19.0
김진성,2014,06-17,17,2.0,1.0,51.0
김진성,2014,06-18,5,0.0,0.1,20.0
김진성,2014,06-25,12,0.0,1.0,12.0
김진성,2014,06-29,13,1.0,1.0,19.5
김진성,2014,07-01,10,0.0,1.0,30.0
김진성,2014,07-03,5,0.0,0.1,15.0
김진성,2014,07-07,23,1.0,1.1,34.5
김진성,2014,07-12,15,2.0,0.2,15.0
김진성,2014,07-16,24,3.0,1.0,36.0
김진성,2014,07-22,12,1.0,0.2,12.0
김진성,2014,07-26,12,3.0,0.1,18.0
김진성,2014,07-30,15,1.0,1.0,22.5
김진성,2014,08-02,14,0.0,1.0,28.0
김진성,2014,08-05,23,1.0,1.2,46.0
김진성,2014,08-09,13,2.0,0.1,19.5
김진성,2014,08-11,28,3.0,1.0,84.0
김진성,2014,08-13,21,1.0,1.0,63.0
김진성,2014,08-16,19,0.0,1.1,38.0
김진성,2014,08-17,11,0.0,1.0,44.0
김진성,2014,08-21,10,0.0,1.0,15.0
김진성,2014,08-22,16,2.0,1.0,64.0
김진성,2014,08-24,8,0.0,1.0,24.0
김진성,2014,08-31,20,3.0,1.0,20.0
김진성,2014,09-02,13,3.0,0.0,39.0
김진성,2014,09-06,15,0.0,1.0,22.5
김진성,2014,09-07,23,3.0,0.1,92.0
김진성,2014,09-09,10,1.0,0.1,30.0
김진성,2014,09-10,32,3.0,1.0,128.0
김진성,2014,10-04,8,1.0,1.0,8.0
김진성,2014,10-05,12,2.0,1.0,48.0
김진성,2014,10-09,10,0.0,1.0,15.0
김진성,2014,10-14,6,0.0,0.1,6.0
김진성,2014,10-17,13,0.0,1.0,26.0
김진성,2014,10-22,23,3.0,0.2,23.0
김진성,2014,10-24,24,2.0,1.0,72.0
김진성,2015,03-29,3,0.0,0.2,3.0
김진성,2015,04-05,6,0.0,0.1,6.0
김진성,2015,04-07,12,0.0,1.0,36.0
김진성,2015,04-09,19,1.0,1.0,57.0
김진성,2015,04-11,16,1.0,1.0,48.0
김진성,2015,04-17,5,1.0,0.1,5.0
김진성,2015,04-23,4,0.0,0.1,4.0
김진성,2015,06-02,41,4.0,1.0,41.0
김진성,2015,06-04,18,1.0,1.0,54.0
김진성,2015,06-05,23,1.0,1.0,92.0
김진성,2015,06-06,14,1.0,0.2,56.0
김진성,2015,06-10,20,0.0,1.2,30.0
김진성,2015,06-12,24,0.0,2.0,72.0
김진성,2015,06-14,27,1.0,1.1,81.0
김진성,2015,06-16,18,1.0,1.0,54.0
김진성,2015,06-18,24,1.0,1.2,72.0
김진성,2015,06-20,23,2.0,1.0,69.0
김진성,2015,06-23,28,2.0,1.2,56.0
김진성,2015,06-26,12,0.0,1.0,24.0
김진성,2015,06-27,18,3.0,0.1,72.0
김진성,2015,07-01,11,1.0,0.2,16.5
김진성,2015,07-02,12,1.0,1.0,48.0
김진성,2015,07-04,16,2.0,0.2,48.0
김진성,2015,07-10,15,0.0,1.0,15.0
김진성,2015,07-14,28,0.0,2.0,42.0
김진성,2015,07-15,10,3.0,0.1,40.0
김진성,2015,07-21,19,1.0,1.1,19.0
김진성,2015,07-22,13,0.0,1.2,52.0
김진성,2015,07-25,23,2.0,1.0,46.0
김진성,2015,07-28,13,1.0,1.0,26.0
김진성,2015,07-31,22,2.0,1.0,44.0
김진성,2015,08-02,29,3.0,0.2,87.0
김진성,2015,08-05,11,0.0,1.0,22.0
김진성,2015,08-06,41,1.0,3.0,164.0
김진성,2015,08-09,20,2.0,1.0,40.0
김진성,2015,08-11,25,3.0,0.2,75.0
김진성,2015,08-15,25,3.0,2.0,37.5
김진성,2015,08-19,20,0.0,1.1,30.0
김진성,2015,08-21,14,3.0,0.2,42.0
김진성,2015,08-23,18,0.0,1.1,54.0
김진성,2015,08-26,23,2.0,1.0,46.0
김진성,2015,08-28,25,3.0,0.2,75.0
김진성,2015,08-29,31,1.0,2.2,124.0
김진성,2015,09-01,31,3.0,1.1,62.0
김진성,2015,09-04,10,2.0,0.2,20.0
김진성,2015,09-06,27,0.0,1.1,81.0
김진성,2015,09-09,15,3.0,0.1,30.0
김진성,2015,09-10,18,0.0,1.2,72.0
김진성,2015,09-12,27,0.0,1.2,81.0
김진성,2015,09-17,19,2.0,1.0,19.0
김진성,2015,09-20,12,1.0,1.0,24.0
김진성,2015,09-22,17,1.0,1.1,51.0
김진성,2015,09-25,16,0.0,1.0,32.0
김진성,2015,09-27,23,1.0,1.2,69.0
김진성,2015,09-29,30,4.0,1.0,90.0
김진성,2015,10-02,13,1.0,1.0,26.0
김진성,2015,10-03,38,4.0,2.0,152.0
김진성,2015,10-05,17,1.0,1.1,51.0
김진성,2016,04-01,27,2.0,1.1,27.0
김진성,2016,04-05,10,0.0,1.0,15.0
김진성,2016,04-07,18,1.0,1.0,54.0
김진성,2016,04-08,12,0.0,1.0,48.0
김진성,2016,04-10,33,3.0,1.2,99.0
김진성,2016,04-14,14,2.0,0.1,21.0
김진성,2016,04-15,17,0.0,1.2,68.0
김진성,2016,04-19,13,0.0,1.1,19.5
김진성,2016,04-21,20,1.0,1.0,60.0
김진성,2016,04-22,35,1.0,3.0,140.0
김진성,2016,04-26,10,2.0,0.0,15.0
김진성,2016,04-28,6,2.0,0.2,18.0
김진성,2016,04-29,16,2.0,1.0,64.0
김진성,2016,05-04,12,2.0,0.0,12.0
김진성,2016,05-26,16,0.0,1.2,16.0
김진성,2016,05-27,23,1.0,1.1,92.0
김진성,2016,05-29,21,1.0,1.1,63.0
김진성,2016,05-31,21,0.0,1.1,63.0
김진성,2016,06-01,29,0.0,1.2,116.0
김진성,2016,06-03,17,0.0,2.0,51.0
김진성,2016,06-05,31,4.0,1.1,93.0
김진성,2016,06-07,18,2.0,0.1,54.0
김진성,2016,06-10,29,2.0,1.0,58.0
김진성,2016,06-11,28,2.0,0.2,112.0
김진성,2016,06-14,17,0.0,1.2,34.0
김진성,2016,06-16,8,1.0,0.1,24.0
김진성,2016,06-18,35,1.0,2.0,105.0
김진성,2016,06-21,20,3.0,1.0,40.0
김진성,2016,06-23,8,1.0,0.2,24.0
김진성,2016,06-24,31,2.0,1.1,124.0
김진성,2016,06-29,21,0.0,2.0,21.0
김진성,2016,07-07,15,0.0,1.0,15.0
김진성,2016,07-08,19,3.0,0.2,76.0
김진성,2016,07-10,32,3.0,1.2,96.0
김진성,2016,07-13,15,0.0,1.0,30.0
김진성,2016,07-14,25,1.0,1.1,100.0
김진성,2016,07-19,26,1.0,2.1,26.0
김진성,2016,07-20,32,2.0,2.0,128.0
김진성,2016,07-23,19,0.0,1.0,38.0
김진성,2016,07-24,20,1.0,1.0,80.0
김진성,2016,07-26,13,1.0,1.0,39.0
김진성,2016,07-29,24,3.0,1.0,48.0
김진성,2016,07-31,4,0.0,0.1,12.0
김진성,2016,08-06,22,1.0,1.0,22.0
김진성,2016,08-09,16,0.0,1.0,32.0
김진성,2016,08-10,30,2.0,2.2,120.0
김진성,2016,08-12,37,3.0,2.0,111.0
김진성,2016,08-14,12,2.0,0.1,36.0
김진성,2016,08-18,13,2.0,1.0,19.5
김진성,2016,08-21,16,0.0,1.0,32.0
김진성,2016,08-24,22,2.0,1.0,44.0
김진성,2016,08-26,23,2.0,1.1,69.0
김진성,2016,08-27,10,0.0,0.2,40.0
김진성,2016,09-01,11,1.0,0.2,11.0
김진성,2016,09-03,20,2.0,1.1,60.0
김진성,2016,09-04,25,2.0,1.1,100.0
김진성,2016,09-08,25,1.0,1.1,37.5
김진성,2016,09-10,10,2.0,0.1,30.0
김진성,2016,09-13,17,0.0,1.1,34.0
김진성,2016,09-14,22,3.0,0.2,88.0
김진성,2016,09-16,28,2.0,2.0,84.0
김진성,2016,09-18,33,4.0,1.1,99.0
김진성,2016,09-21,11,0.0,1.0,22.0
김진성,2016,09-25,37,3.0,2.2,55.5
김진성,2016,09-29,34,3.0,1.2,51.0
김진성,2016,10-01,13,0.0,1.0,39.0
김진성,2016,10-02,23,2.0,1.1,92.0
김진성,2016,10-07,22,0.0,2.1,22.0
김진성,2016,10-09,19,3.0,1.0,57.0
김진성,2016,10-21,6,1.0,0.0,6.0
김진성,2016,10-24,9,3.0,0.1,18.0
김진성,2016,10-30,2,1.0,0.0,2.0
권혁,2014,04-25,18,0.0,2.0,18.0
권혁,2014,05-04,5,1.0,0.0,5.0
권혁,2014,05-07,27,1.0,1.0,54.0
권혁,2014,05-10,32,3.0,1.2,64.0
권혁,2014,05-13,10,1.0,1.0,20.0
권혁,2014,05-14,15,0.0,1.0,60.0
권혁,2014,05-15,6,1.0,0.1,24.0
권혁,2014,05-20,29,2.0,1.0,29.0
권혁,2014,06-27,17,1.0,1.0,17.0
권혁,2014,07-04,5,0.0,0.1,5.0
권혁,2014,07-05,8,0.0,0.2,32.0
권혁,2014,07-08,5,1.0,0.0,10.0
권혁,2014,07-10,5,0.0,0.2,15.0
권혁,2014,07-12,7,0.0,0.2,21.0
권혁,2014,07-13,5,1.0,0.1,20.0
권혁,2014,07-16,14,2.0,1.1,28.0
권혁,2014,07-23,28,1.0,2.0,28.0
권혁,2014,07-25,16,0.0,1.0,48.0
권혁,2014,07-27,21,2.0,0.2,63.0
권혁,2014,07-29,8,1.0,1.0,24.0
권혁,2014,07-30,21,1.0,1.2,84.0
권혁,2014,07-31,9,0.0,1.0,36.0
권혁,2014,08-06,35,2.0,1.2,35.0
권혁,2014,08-08,4,1.0,0.0,12.0
권혁,2014,08-11,12,1.0,0.2,24.0
권혁,2014,08-15,1,0.0,0.1,1.5
권혁,2014,08-16,13,0.0,1.0,52.0
권혁,2014,08-21,20,2.0,0.2,20.0
권혁,2014,08-24,11,1.0,1.0,22.0
권혁,2014,08-27,19,0.0,1.1,38.0
권혁,2014,08-30,5,0.0,0.1,10.0
권혁,2014,09-10,10,0.0,0.2,10.0
권혁,2014,09-14,42,3.0,2.2,63.0
권혁,2014,10-01,29,2.0,1.1,29.0
권혁,2014,10-05,5,1.0,0.1,7.5
권혁,2014,10-08,2,1.0,0.0,4.0
권혁,2014,10-12,5,0.0,0.1,7.5
권혁,2014,10-16,18,4.0,1.0,27.0
권혁,2014,11-04,1,0.0,0.1,1.0
권혁,2015,03-28,10,2.0,1.0,10.0
권혁,2015,03-29,8,0.0,0.2,32.0
권혁,2015,04-01,3,0.0,0.1,6.0
권혁,2015,04-02,35,1.0,2.0,140.0
권혁,2015,04-03,5,1.0,0.1,20.0
권혁,2015,04-07,39,2.0,2.1,58.5
권혁,2015,04-08,14,3.0,0.2,56.0
권혁,2015,04-10,51,2.0,2.2,153.0
권혁,2015,04-14,21,3.0,1.2,31.5
권혁,2015,04-17,45,4.0,3.0,90.0
권혁,2015,04-18,17,1.0,1.0,68.0
권혁,2015,04-22,54,4.0,3.0,81.0
권혁,2015,04-24,43,3.0,2.0,129.0
권혁,2015,04-26,25,1.0,1.2,75.0
권혁,2015,04-30,29,0.0,2.0,43.5
권혁,2015,05-01,36,2.0,1.2,144.0
권혁,2015,05-02,8,1.0,0.2,32.0
권혁,2015,05-05,6,0.0,0.2,12.0
권혁,2015,05-07,31,4.0,2.0,93.0
권혁,2015,05-08,25,1.0,2.0,100.0
권혁,2015,05-09,17,4.0,0.2,68.0
권혁,2015,05-12,43,3.0,2.0,86.0
권혁,2015,05-14,41,4.0,2.0,123.0
권혁,2015,05-20,16,3.0,0.1,32.0
권혁,2015,05-21,23,1.0,2.0,92.0
권혁,2015,05-22,23,1.0,1.1,92.0
권혁,2015,05-27,16,3.0,1.1,16.0
권혁,2015,05-30,50,4.0,2.1,100.0
권혁,2015,06-02,34,4.0,1.2,68.0
권혁,2015,06-03,10,0.0,1.0,40.0
권혁,2015,06-05,34,2.0,1.1,102.0
권혁,2015,06-06,14,0.0,1.0,56.0
권혁,2015,06-07,21,2.0,1.0,84.0
권혁,2015,06-12,26,4.0,1.1,26.0
권혁,2015,06-13,29,2.0,1.1,116.0
권혁,2015,06-16,16,1.0,0.2,32.0
권혁,2015,06-20,29,3.0,1.1,43.5
권혁,2015,06-21,42,4.0,1.1,168.0
권혁,2015,06-23,30,1.0,2.0,90.0
권혁,2015,06-26,33,1.0,1.2,66.0
권혁,2015,06-27,27,4.0,1.2,108.0
권혁,2015,06-28,50,4.0,2.0,200.0
권혁,2015,07-02,19,4.0,0.2,28.5
권혁,2015,07-03,9,0.0,1.0,36.0
권혁,2015,07-04,34,4.0,2.0,136.0
권혁,2015,07-09,42,7.0,2.0,42.0
권혁,2015,07-11,45,1.0,3.0,135.0
권혁,2015,07-14,27,3.0,2.0,54.0
권혁,2015,07-15,13,2.0,1.0,52.0
권혁,2015,07-21,29,1.0,1.2,29.0
권혁,2015,07-25,37,1.0,2.0,55.5
권혁,2015,07-26,15,4.0,0.2,60.0
권혁,2015,07-28,14,0.0,1.0,42.0
권혁,2015,07-30,22,0.0,1.2,66.0
권혁,2015,08-01,11,1.0,1.0,33.0
권혁,2015,08-02,44,2.0,2.1,176.0
권혁,2015,08-07,32,2.0,2.0,32.0
권혁,2015,08-08,21,2.0,1.0,84.0
권혁,2015,08-09,13,0.0,1.1,52.0
권혁,2015,08-13,15,2.0,0.1,22.5
권혁,2015,08-15,31,4.0,0.2,93.0
권혁,2015,08-16,23,4.0,0.2,92.0
권혁,2015,08-21,25,2.0,1.0,25.0
권혁,2015,08-23,24,2.0,1.0,72.0
권혁,2015,08-26,35,3.0,2.1,70.0
권혁,2015,08-28,36,4.0,2.1,108.0
권혁,2015,08-30,48,4.0,2.0,144.0
권혁,2015,09-02,9,3.0,0.0,18.0
권혁,2015,09-03,55,4.0,2.2,220.0
권혁,2015,09-06,46,7.0,0.1,92.0
